ID,Status of exisiting checking account,Duration in month,Credit history,Purpose,Credit amount,Savings account/bonds,Present employment since,Installment rate in percentage of disposable income,Sex_0,Sex_1,Sex_2,Sex_3,Other debtors / guarantors,Present residence since,Property,Age in years,Other installment plans,Housing,Number of existing credits at this bank,Job,Number of people being liable to provide maintenance for,Telephone,foreign worker,Target
430,3.0,1.0,2.0,9.0,612.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,51.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0
431,1.0,17.0,2.0,2.0,893.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,1.0,2.0,2.0,10.0,0.0,1.0,1.0,3.0,0.0,1.0,0.0,1
432,0.0,2.0,4.0,3.0,338.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,3.0,3.0,17.0,2.0,2.0,2.0,3.0,0.0,1.0,0.0,0
433,3.0,17.0,4.0,6.0,384.0,0.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,14.0,2.0,1.0,1.0,2.0,0.0,1.0,0.0,0
434,0.0,5.0,2.0,3.0,402.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,6.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,0
435,1.0,8.0,2.0,4.0,256.0,4.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6.0,2.0,1.0,0.0,2.0,0.0,1.0,0.0,1
436,3.0,2.0,2.0,6.0,32.0,2.0,3.0,1.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,4.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0
437,3.0,17.0,4.0,0.0,186.0,3.0,4.0,3.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,18.0,2.0,1.0,1.0,2.0,0.0,1.0,0.0,0
438,0.0,26.0,4.0,6.0,602.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,1.0,3.0,2.0,46.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0
439,2.0,8.0,1.0,9.0,23.0,0.0,1.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1
440,3.0,8.0,2.0,0.0,342.0,0.0,4.0,3.0,0.0,0.0,1.0,0.0,0.0,3.0,2.0,20.0,2.0,1.0,0.0,3.0,0.0,1.0,0.0,0
441,0.0,8.0,2.0,3.0,301.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,2.0,1.0,11.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,0
442,1.0,14.0,3.0,2.0,496.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,2.0,10.0,0.0,1.0,1.0,2.0,0.0,1.0,0.0,0
443,3.0,8.0,2.0,7.0,49.0,0.0,4.0,3.0,0.0,0.0,1.0,0.0,0.0,3.0,2.0,22.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1
444,1.0,29.0,4.0,3.0,739.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,11.0,2.0,1.0,0.0,3.0,0.0,1.0,0.0,1
445,3.0,5.0,4.0,7.0,171.0,4.0,4.0,3.0,0.0,1.0,0.0,0.0,0.0,3.0,1.0,22.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0
446,0.0,23.0,2.0,0.0,331.0,0.0,1.0,3.0,0.0,1.0,0.0,0.0,0.0,3.0,2.0,15.0,2.0,1.0,0.0,2.0,0.0,1.0,0.0,1
447,1.0,3.0,2.0,4.0,484.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,16.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,0
448,2.0,8.0,2.0,3.0,240.0,4.0,4.0,2.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,36.0,2.0,1.0,0.0,3.0,0.0,1.0,0.0,0
449,1.0,11.0,3.0,6.0,264.0,3.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,42.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,1
450,3.0,23.0,4.0,1.0,892.0,4.0,2.0,3.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,11.0,2.0,1.0,0.0,3.0,0.0,1.0,0.0,0
451,3.0,2.0,2.0,4.0,17.0,0.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,10.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,0
452,3.0,8.0,0.0,3.0,518.0,0.0,4.0,1.0,0.0,0.0,1.0,0.0,0.0,3.0,1.0,15.0,2.0,1.0,1.0,2.0,0.0,0.0,0.0,0
453,3.0,17.0,2.0,1.0,501.0,0.0,4.0,3.0,0.0,0.0,1.0,0.0,0.0,3.0,2.0,16.0,2.0,1.0,0.0,3.0,0.0,1.0,0.0,0
454,0.0,17.0,2.0,0.0,731.0,0.0,3.0,1.0,0.0,0.0,1.0,0.0,1.0,2.0,1.0,12.0,2.0,1.0,0.0,2.0,0.0,1.0,0.0,1
455,3.0,17.0,2.0,1.0,504.0,0.0,1.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,10.0,2.0,1.0,0.0,3.0,0.0,1.0,0.0,0
456,0.0,7.0,4.0,0.0,666.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,17.0,2.0,0.0,1.0,2.0,1.0,0.0,0.0,0
457,0.0,8.0,2.0,1.0,601.0,0.0,4.0,2.0,0.0,0.0,1.0,0.0,0.0,3.0,3.0,16.0,2.0,2.0,0.0,2.0,0.0,1.0,0.0,1
458,0.0,2.0,2.0,5.0,4.0,0.0,1.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,0
459,3.0,13.0,2.0,4.0,714.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,13.0,2.0,1.0,0.0,2.0,0.0,1.0,0.0,0
460,0.0,23.0,2.0,3.0,637.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,1.0,18.0,2.0,1.0,0.0,2.0,1.0,0.0,0.0,0
461,0.0,11.0,2.0,0.0,309.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,17.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,0
462,1.0,8.0,2.0,3.0,556.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,15.0,2.0,0.0,0.0,3.0,0.0,0.0,0.0,0
463,1.0,8.0,2.0,8.0,57.0,4.0,4.0,3.0,0.0,0.0,1.0,0.0,0.0,3.0,1.0,19.0,2.0,1.0,1.0,2.0,0.0,0.0,0.0,0
464,3.0,13.0,2.0,9.0,363.0,0.0,3.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,15.0,1.0,1.0,1.0,2.0,0.0,1.0,0.0,0
465,0.0,17.0,2.0,1.0,545.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,2.0,3.0,3.0,44.0,0.0,1.0,0.0,2.0,1.0,1.0,0.0,0
466,0.0,17.0,3.0,4.0,305.0,0.0,1.0,3.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,10.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,1
467,3.0,29.0,3.0,4.0,822.0,4.0,4.0,2.0,0.0,0.0,1.0,0.0,0.0,2.0,2.0,13.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,0
468,3.0,22.0,3.0,9.0,521.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,7.0,2.0,1.0,1.0,2.0,0.0,1.0,0.0,0
469,3.0,17.0,3.0,1.0,720.0,0.0,3.0,2.0,0.0,0.0,1.0,0.0,0.0,2.0,2.0,16.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,0
470,1.0,17.0,2.0,4.0,569.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,3.0,2.0,0.0,0.0,2.0,0.0,1.0,0.0,1
471,0.0,2.0,2.0,7.0,13.0,0.0,1.0,3.0,0.0,1.0,0.0,0.0,0.0,3.0,1.0,4.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,1
472,0.0,5.0,2.0,0.0,31.0,0.0,2.0,3.0,0.0,0.0,1.0,0.0,0.0,2.0,2.0,9.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,1
473,3.0,2.0,2.0,8.0,168.0,4.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,3.0,1.0,17.0,2.0,1.0,0.0,3.0,1.0,1.0,0.0,0
474,1.0,13.0,4.0,4.0,172.0,0.0,2.0,3.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,14.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,1
475,0.0,13.0,0.0,3.0,573.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,1.0,7.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,1
476,3.0,24.0,2.0,1.0,482.0,2.0,2.0,3.0,0.0,0.0,1.0,0.0,0.0,3.0,2.0,5.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,0
477,2.0,17.0,2.0,4.0,744.0,0.0,3.0,3.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,6.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0
478,1.0,8.0,2.0,9.0,110.0,1.0,3.0,2.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,20.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0
479,0.0,11.0,4.0,3.0,254.0,0.0,4.0,3.0,0.0,0.0,1.0,0.0,0.0,3.0,2.0,25.0,2.0,1.0,1.0,2.0,1.0,1.0,0.0,0
480,1.0,8.0,4.0,4.0,627.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0
481,1.0,17.0,2.0,0.0,151.0,0.0,1.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,7.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,0
482,0.0,21.0,2.0,3.0,639.0,3.0,4.0,3.0,0.0,1.0,0.0,0.0,0.0,3.0,1.0,38.0,2.0,0.0,1.0,2.0,0.0,1.0,0.0,0
483,3.0,11.0,3.0,3.0,101.0,3.0,3.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,11.0,2.0,1.0,1.0,2.0,0.0,0.0,0.0,0
484,3.0,8.0,4.0,0.0,139.0,2.0,2.0,3.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,25.0,2.0,1.0,0.0,2.0,0.0,1.0,0.0,0
485,1.0,2.0,3.0,0.0,156.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,3.0,1.0,28.0,2.0,1.0,0.0,3.0,0.0,1.0,0.0,1
486,3.0,8.0,2.0,4.0,567.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,3.0,2.0,33.0,2.0,1.0,0.0,2.0,0.0,1.0,0.0,0
487,3.0,17.0,2.0,0.0,650.0,0.0,4.0,3.0,0.0,1.0,0.0,0.0,1.0,3.0,3.0,43.0,2.0,2.0,0.0,2.0,0.0,1.0,0.0,0
488,3.0,6.0,2.0,0.0,238.0,1.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,16.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0
489,3.0,2.0,2.0,0.0,619.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,2.0,2.0,1.0,7.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0
490,3.0,8.0,4.0,4.0,356.0,0.0,4.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,3.0,7.0,2.0,1.0,1.0,2.0,0.0,0.0,0.0,0
491,1.0,19.0,0.0,9.0,856.0,0.0,4.0,1.0,0.0,1.0,0.0,0.0,0.0,3.0,3.0,23.0,2.0,2.0,1.0,3.0,0.0,1.0,0.0,1
492,3.0,2.0,4.0,4.0,167.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,8.0,2.0,1.0,1.0,2.0,0.0,0.0,0.0,0
493,1.0,2.0,2.0,4.0,6.0,4.0,4.0,3.0,0.0,0.0,1.0,0.0,0.0,3.0,1.0,19.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,0
494,0.0,8.0,4.0,0.0,397.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,20.0,2.0,0.0,1.0,1.0,1.0,0.0,1.0,0
495,0.0,17.0,2.0,3.0,553.0,4.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,3.0,2.0,1.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,1
496,1.0,23.0,2.0,3.0,868.0,1.0,1.0,3.0,0.0,0.0,1.0,0.0,1.0,0.0,3.0,10.0,2.0,0.0,0.0,3.0,0.0,1.0,0.0,1
497,3.0,17.0,4.0,3.0,294.0,0.0,3.0,3.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,21.0,2.0,1.0,1.0,2.0,0.0,0.0,0.0,0
498,1.0,13.0,2.0,4.0,194.0,0.0,4.0,3.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,13.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0
499,2.0,2.0,4.0,0.0,202.0,1.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,2.0,9.0,2.0,1.0,1.0,2.0,1.0,1.0,0.0,0
500,0.0,17.0,2.0,0.0,574.0,0.0,1.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,8.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,1
501,0.0,23.0,2.0,1.0,755.0,0.0,4.0,1.0,0.0,0.0,1.0,0.0,0.0,3.0,3.0,23.0,2.0,2.0,0.0,2.0,1.0,0.0,0.0,0
502,2.0,5.0,2.0,4.0,131.0,1.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,30.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,0
503,1.0,17.0,4.0,4.0,158.0,1.0,1.0,3.0,0.0,0.0,1.0,0.0,0.0,3.0,3.0,19.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,1
504,0.0,17.0,2.0,0.0,155.0,0.0,1.0,3.0,0.0,1.0,0.0,0.0,0.0,3.0,1.0,5.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,1
505,3.0,6.0,2.0,0.0,196.0,4.0,2.0,3.0,0.0,0.0,1.0,0.0,2.0,3.0,1.0,8.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,1
506,2.0,11.0,4.0,1.0,453.0,2.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,17.0,2.0,1.0,0.0,2.0,0.0,1.0,0.0,0
507,1.0,11.0,1.0,0.0,810.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,15.0,2.0,1.0,0.0,3.0,1.0,1.0,0.0,1
508,3.0,17.0,2.0,4.0,236.0,0.0,2.0,3.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,9.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,0
509,3.0,24.0,2.0,1.0,862.0,1.0,4.0,3.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,26.0,2.0,1.0,0.0,3.0,0.0,1.0,0.0,0
510,0.0,8.0,2.0,0.0,58.0,0.0,3.0,3.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,7.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,1
511,3.0,23.0,2.0,1.0,721.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,3.0,13.0,2.0,2.0,0.0,3.0,0.0,1.0,0.0,0
512,2.0,11.0,2.0,9.0,506.0,0.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,3.0,1.0,7.0,2.0,0.0,0.0,2.0,0.0,1.0,0.0,0
513,1.0,8.0,3.0,4.0,20.0,0.0,2.0,3.0,0.0,0.0,0.0,1.0,1.0,3.0,0.0,1.0,2.0,0.0,1.0,2.0,0.0,0.0,0.0,0
514,3.0,17.0,2.0,0.0,427.0,4.0,1.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,35.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,0
515,0.0,2.0,4.0,0.0,23.0,0.0,3.0,3.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,18.0,2.0,1.0,1.0,2.0,0.0,0.0,1.0,0
516,0.0,2.0,4.0,0.0,217.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,21.0,2.0,1.0,0.0,1.0,1.0,0.0,1.0,0
517,3.0,23.0,4.0,3.0,818.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,3.0,1.0,4.0,2.0,0.0,1.0,2.0,0.0,1.0,0.0,1
518,0.0,2.0,2.0,0.0,152.0,1.0,4.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,24.0,2.0,1.0,0.0,2.0,0.0,1.0,0.0,0
519,3.0,2.0,4.0,4.0,43.0,4.0,4.0,3.0,0.0,0.0,1.0,0.0,0.0,3.0,3.0,17.0,2.0,2.0,1.0,2.0,0.0,0.0,0.0,0
520,3.0,17.0,4.0,6.0,756.0,0.0,4.0,2.0,0.0,0.0,1.0,0.0,0.0,3.0,3.0,25.0,2.0,2.0,1.0,2.0,0.0,0.0,0.0,0
521,0.0,13.0,2.0,4.0,582.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,5.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,1
522,0.0,29.0,0.0,3.0,817.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,3.0,3.0,34.0,2.0,2.0,1.0,2.0,1.0,0.0,0.0,1
523,3.0,17.0,2.0,1.0,614.0,1.0,3.0,2.0,0.0,1.0,0.0,0.0,0.0,3.0,2.0,4.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,0
524,1.0,13.0,2.0,4.0,129.0,0.0,2.0,3.0,0.0,1.0,0.0,0.0,2.0,3.0,0.0,7.0,2.0,1.0,0.0,1.0,1.0,0.0,0.0,0
525,1.0,18.0,2.0,1.0,849.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,2.0,11.0,2.0,1.0,1.0,2.0,0.0,0.0,0.0,0
526,3.0,11.0,4.0,7.0,272.0,1.0,2.0,3.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,12.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,0
527,3.0,0.0,4.0,4.0,262.0,0.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,23.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,0
528,0.0,23.0,2.0,4.0,436.0,0.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,3.0,2.0,12.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,1
529,0.0,2.0,2.0,0.0,33.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,22.0,2.0,1.0,0.0,1.0,1.0,1.0,0.0,0
530,1.0,23.0,2.0,7.0,428.0,0.0,3.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,13.0,2.0,1.0,1.0,2.0,1.0,0.0,0.0,0
531,1.0,11.0,2.0,0.0,497.0,1.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,3.0,2.0,9.0,2.0,0.0,1.0,2.0,0.0,1.0,0.0,1
532,3.0,8.0,3.0,1.0,262.0,0.0,2.0,3.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,22.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0
533,3.0,17.0,2.0,4.0,197.0,1.0,3.0,3.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,7.0,2.0,1.0,0.0,2.0,0.0,1.0,0.0,0
534,3.0,17.0,2.0,4.0,571.0,4.0,1.0,3.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,6.0,2.0,1.0,1.0,2.0,0.0,0.0,0.0,0
535,2.0,15.0,4.0,7.0,439.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,14.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,1
536,0.0,2.0,2.0,0.0,222.0,4.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,52.0,2.0,1.0,0.0,3.0,0.0,1.0,0.0,0
537,1.0,13.0,4.0,3.0,635.0,0.0,4.0,2.0,0.0,1.0,0.0,0.0,0.0,3.0,1.0,18.0,2.0,1.0,0.0,2.0,0.0,1.0,0.0,0
538,0.0,29.0,2.0,0.0,843.0,0.0,4.0,3.0,0.0,0.0,1.0,0.0,0.0,3.0,3.0,23.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,1
539,2.0,13.0,2.0,3.0,560.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,26.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0
540,1.0,8.0,2.0,4.0,274.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,1
541,3.0,17.0,3.0,0.0,381.0,0.0,4.0,3.0,0.0,0.0,1.0,0.0,0.0,3.0,3.0,41.0,2.0,2.0,1.0,2.0,0.0,1.0,0.0,0
542,0.0,21.0,2.0,3.0,791.0,4.0,4.0,3.0,0.0,0.0,1.0,0.0,0.0,3.0,1.0,12.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,1
543,2.0,13.0,2.0,3.0,537.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,15.0,2.0,1.0,0.0,1.0,1.0,0.0,0.0,1
544,3.0,8.0,4.0,0.0,175.0,0.0,4.0,3.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,42.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0
545,0.0,17.0,3.0,0.0,205.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,24.0,2.0,2.0,1.0,2.0,1.0,0.0,0.0,1
546,3.0,17.0,4.0,0.0,378.0,0.0,2.0,3.0,0.0,1.0,0.0,0.0,0.0,3.0,2.0,18.0,2.0,1.0,0.0,2.0,0.0,1.0,0.0,0
547,3.0,17.0,2.0,4.0,282.0,0.0,3.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,13.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,0
548,0.0,8.0,1.0,4.0,26.0,0.0,2.0,3.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,5.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1
549,3.0,29.0,4.0,1.0,865.0,4.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,16.0,2.0,2.0,1.0,2.0,0.0,1.0,0.0,0
550,3.0,8.0,4.0,6.0,105.0,4.0,3.0,3.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,4.0,2.0,1.0,1.0,2.0,0.0,0.0,0.0,0
551,3.0,2.0,1.0,4.0,314.0,2.0,4.0,1.0,0.0,0.0,1.0,0.0,0.0,3.0,1.0,26.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0
552,0.0,29.0,2.0,4.0,815.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,15.0,2.0,1.0,1.0,2.0,0.0,1.0,0.0,1
553,1.0,8.0,4.0,0.0,375.0,1.0,1.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,8.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,0
554,1.0,5.0,2.0,7.0,149.0,0.0,3.0,3.0,0.0,1.0,0.0,0.0,0.0,3.0,1.0,48.0,2.0,1.0,1.0,3.0,0.0,1.0,0.0,0
555,1.0,8.0,2.0,4.0,204.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,3.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,1
556,1.0,13.0,0.0,0.0,429.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,9.0,2.0,1.0,1.0,2.0,0.0,0.0,0.0,1
557,3.0,15.0,0.0,0.0,736.0,4.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,1.0,10.0,0.0,1.0,1.0,2.0,0.0,1.0,0.0,1
558,0.0,17.0,1.0,3.0,622.0,0.0,3.0,2.0,0.0,0.0,1.0,0.0,0.0,3.0,2.0,8.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,1
559,1.0,13.0,4.0,3.0,355.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,12.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,1
560,0.0,17.0,2.0,1.0,548.0,4.0,4.0,3.0,0.0,0.0,1.0,0.0,0.0,3.0,3.0,30.0,0.0,2.0,0.0,2.0,1.0,1.0,0.0,0
561,0.0,17.0,1.0,4.0,280.0,0.0,3.0,3.0,0.0,0.0,1.0,0.0,2.0,3.0,2.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1
562,2.0,2.0,3.0,4.0,38.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,10.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0
563,1.0,23.0,2.0,0.0,902.0,4.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,3.0,18.0,2.0,2.0,0.0,2.0,0.0,1.0,0.0,1
564,1.0,17.0,3.0,9.0,722.0,4.0,2.0,3.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,18.0,0.0,1.0,1.0,3.0,0.0,1.0,0.0,0
565,1.0,17.0,3.0,4.0,283.0,1.0,3.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,4.0,2.0,0.0,1.0,2.0,0.0,1.0,0.0,0
566,0.0,8.0,2.0,0.0,221.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,17.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,1
567,3.0,17.0,4.0,4.0,486.0,3.0,4.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,15.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,0
568,1.0,29.0,2.0,4.0,679.0,4.0,3.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,22.0,2.0,1.0,1.0,2.0,1.0,1.0,0.0,0
569,0.0,29.0,2.0,4.0,806.0,0.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,12.0,2.0,1.0,0.0,2.0,0.0,1.0,0.0,1
570,0.0,17.0,2.0,3.0,586.0,0.0,1.0,3.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,4.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,1
571,3.0,21.0,4.0,4.0,771.0,0.0,3.0,2.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,19.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,0
572,3.0,17.0,2.0,1.0,754.0,4.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,3.0,1.0,7.0,2.0,0.0,0.0,3.0,0.0,1.0,0.0,0
573,0.0,11.0,2.0,9.0,70.0,0.0,2.0,3.0,0.0,1.0,0.0,0.0,0.0,3.0,1.0,3.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0
